turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1509, 22.48886019520362,20.651615082803776,22.48886019520362,1664.5232,0.49999988,15.244402165158562,Last,Overtaking,non, True
1510, 22.5480236147899,20.70796119669547,22.5480236147899,1665.6481,0.49999988,15.15685077634749,Last,Overtaking,non, True
1511, 22.52974684623846,20.690554750456005,22.52974684623846,1666.7733,0.49999988,15.06919105081802,Last,Overtaking,non, True
1512, 22.59308725399477,20.75087894831916,22.59308725399477,1667.899,0.49999988,14.981424082880435,Last,Overtaking,non, True
1513, 22.620355197592538,20.77684841841227,22.620355197592538,1669.0253,0.49999988,14.893549872534738,Last,Overtaking,non, True
1514, 22.55180084289828,20.711558556798693,22.55180084289828,1670.1519,0.49999988,14.805565136850067,Last,Overtaking,non, True
1515, 22.58681174619021,20.744902274219577,22.58681174619021,1671.2789,0.49999988,14.717475347377858,Last,Overtaking,non, True
1516, 22.59240078700957,20.750225170238014,22.59240078700957,1672.4064,0.49999988,14.629277221187248,Last,Overtaking,non, True
1517, 22.532673509763107,20.69334204905091,22.532673509763107,1673.5314,0.49999988,14.541696285998432,Last,Overtaking,non, True
1518, 22.544263460769162,20.704380097628103,22.544263460769162,1674.6567,0.49999988,14.454008108401501,Last,Overtaking,non, True
1519, 22.52343336194527,20.684541908272013,22.52343336194527,1675.7826,0.49999988,14.366211594086172,Last,Overtaking,non, True
1520, 22.5262176873993,20.68719364679966,22.5262176873993,1676.9088,0.49999988,14.278308931673017,Last,Overtaking,non, True
1521, 22.508320995837753,20.670149178645808,22.508320995837753,1678.0326,0.49999988,14.19102127164108,Last,Overtaking,non, True
1522, 22.578489205520526,20.736976045010355,22.578489205520526,1679.1569,0.49999988,14.103627463511318,Last,Overtaking,non, True
1523, 22.53133823461319,20.692070358431938,22.53133823461319,1680.2815,0.49999988,14.016125318663155,Last,Overtaking,non, True
1524, 22.521957100160655,20.68313594466762,22.521957100160655,1681.4066,0.49999988,13.928515931406881,Last,Overtaking,non, True
1525, 22.613789203795356,20.770595090986383,22.613789203795356,1682.5321,0.49999988,13.840799301742493,Last,Overtaking,non, True
1526, 22.549974308983778,20.70981900068964,22.549974308983778,1683.6581,0.49999988,13.752974335359704,Last,Overtaking,non, True
1527, 22.602633506589132,20.759970617456645,22.602633506589132,1684.7844,0.49999988,13.665042126568803,Last,Overtaking,non, True
1528, 22.530028896634693,20.690823369880988,22.530028896634693,1685.9113,0.49999988,13.577001581059502,Last,Overtaking,non, True
1529, 22.496969803960134,20.65933851971474,22.496969803960134,1687.0356,0.49999988,13.489579320862282,Last,Overtaking,non, True
1530, 22.59425902983437,20.75199492530925,22.59425902983437,1688.1604,0.49999988,13.402048723946661,Last,Overtaking,non, True
1531, 22.620306249153774,20.776801800851544,22.620306249153774,1689.2856,0.49999988,13.314410884622927,Last,Overtaking,non, True
1532, 22.601523191189226,20.75891317421864,22.601523191189226,1690.4113,0.49999988,13.226664708580794,Last,Overtaking,non, True
1533, 22.496428519880457,20.65882301106743,22.496428519880457,1691.5344,0.49999988,13.139535723540453,Last,Overtaking,non, True
1534, 22.570461344582718,20.72933046316482,22.570461344582718,1692.658,0.49999988,13.052299496092,Last,Overtaking,non, True
1535, 22.623502952915743,20.779846280624845,22.623502952915743,1693.782,0.49999988,12.964954931925146,Last,Overtaking,non, True
1536, 22.605166987529184,20.76238345644717,22.605166987529184,1694.9064,0.49999988,12.877504219660466,Last,Overtaking,non, True
