turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1542, 22.566532705654907,20.601605507447573,22.566532705654907,1696.2527,0.45000082,32.429856343195546,Last,Overtaking,non, True
1543, 22.57486304590179,20.609539164825556,22.57486304590179,1697.3793,0.45000082,32.35525935494527,Last,Overtaking,non, True
1544, 22.56516336466538,20.600301373171835,22.56516336466538,1698.5062,0.45000082,32.28057388991129,Last,Overtaking,non, True
1545, 22.585003536356353,20.619196774782285,22.585003536356353,1699.6337,0.45000082,32.20579257502831,Last,Overtaking,non, True
1546, 22.45831430520043,20.4985403641576,22.45831430520043,1700.7587,0.45000082,32.131523688184224,Last,Overtaking,non, True
1547, 22.495534775223682,20.533988430846406,22.495534775223682,1701.8811,0.45000082,32.05776354284636,Last,Overtaking,non, True
1548, 22.5145103304716,20.552060388225378,22.5145103304716,1703.004,0.45000082,31.983914920724803,Last,Overtaking,non, True
1549, 22.565367311466325,20.600495608220353,22.565367311466325,1704.1274,0.45000082,31.90997044875425,Last,Overtaking,non, True
1550, 22.470996491639482,20.510618636956693,22.470996491639482,1705.2512,0.45000082,31.83593381346735,Last,Overtaking,non, True
1551, 22.532834887628933,20.569512347422837,22.532834887628933,1706.3755,0.45000082,31.761801328331448,Last,Overtaking,non, True
1552, 22.453397474306062,20.493857668067722,22.453397474306062,1707.4973,0.45000082,31.68818127123443,Last,Overtaking,non, True
1553, 22.471438831619277,20.511039913127927,22.471438831619277,1708.6195,0.45000082,31.614469050821068,Last,Overtaking,non, True
1554, 22.462615499996815,20.502636740154152,22.462615499996815,1709.7422,0.45000082,31.54066466709136,Last,Overtaking,non, True
1555, 22.550472192166147,20.58630978031542,22.550472192166147,1710.8654,0.45000082,31.466760746979997,Last,Overtaking,non, True
1556, 22.47527201864135,20.51469056743466,22.47527201864135,1711.989,0.45000082,31.39276835008494,Last,Overtaking,non, True
1557, 22.521166701276634,20.558399788992077,22.521166701276634,1713.113,0.45000082,31.318680103340885,Last,Overtaking,non, True
1558, 22.53083636286887,20.567608990508493,22.53083636286887,1714.2375,0.45000082,31.244499693280485,Last,Overtaking,non, True
1559, 22.45840261026304,20.498624464217222,22.45840261026304,1715.3596,0.45000082,31.170828024726315,Last,Overtaking,non, True
1560, 22.498816113092467,20.537113514530965,22.498816113092467,1716.482,0.45000082,31.09706787938845,Last,Overtaking,non, True
1561, 22.5818126903117,20.616157873787376,22.5818126903117,1717.605,0.45000082,31.023208197668936,Last,Overtaking,non, True
1562, 22.547234489117283,20.583226253602216,22.547234489117283,1718.7284,0.45000082,30.949260039165726,Last,Overtaking,non, True
1563, 22.55494658075434,20.590571102780366,22.55494658075434,1719.8523,0.45000082,30.87521418754719,Last,Overtaking,non, True
1564, 22.523311912287813,20.56044284709796,22.523311912287813,1720.9766,0.45000082,30.80107617261231,Last,Overtaking,non, True
1565, 22.46258578668641,20.502608441763293,22.46258578668641,1722.0984,0.45000082,30.727450585716312,Last,Overtaking,non, True
1566, 22.574064031938416,20.608778199146155,22.574064031938416,1723.2207,0.45000082,30.653729148971312,Last,Overtaking,non, True
1567, 22.521443044039138,20.558662972575412,22.521443044039138,1724.3434,0.45000082,30.57991554890997,Last,Overtaking,non, True
1568, 22.471089295069433,20.510707021175694,22.471089295069433,1725.4666,0.45000082,30.506007942265953,Last,Overtaking,non, True
1569, 22.518484784141037,20.55584558219627,22.518484784141037,1726.5902,0.45000082,30.432010015571915,Last,Overtaking,non, True
1570, 22.478563011491055,20.517824846339142,22.478563011491055,1727.7144,0.45000082,30.357914395762556,Last,Overtaking,non, True
1571, 22.543221773328945,20.579404619518087,22.543221773328945,1728.8389,0.45000082,30.283728455903173,Last,Overtaking,non, True
1572, 22.481311638111777,20.520442585977925,22.481311638111777,1729.9609,0.45000082,30.210049414283695,Last,Overtaking,non, True
1573, 22.464219141074224,20.504164017370734,22.464219141074224,1731.0835,0.45000082,30.136281895880522,Last,Overtaking,non, True
1574, 22.584510919885375,20.618727616238495,22.584510919885375,1732.2064,0.45000082,30.062418527628353,Last,Overtaking,non, True
1575, 22.571878693064686,20.606696924028316,22.571878693064686,1733.3298,0.45000082,29.988459309527183,Last,Overtaking,non, True
1576, 22.519753954655368,20.557054316019443,22.519753954655368,1734.4537,0.45000082,29.914409771375993,Last,Overtaking,non, True
1577, 22.522000554074264,20.55919393451363,22.522000554074264,1735.5781,0.45000082,29.840266226642132,Last,Overtaking,non, True
1578, 22.50782497590357,20.545693383874873,22.50782497590357,1736.7029,0.45000082,29.76602683205927,Last,Overtaking,non, True
1579, 22.579473958997927,20.613930510631402,22.579473958997927,1737.8281,0.45000082,29.69169711742639,Last,Overtaking,non, True
1580, 22.559800901633736,20.59519426552265,22.559800901633736,1738.9539,0.45000082,29.61727155294451,Last,Overtaking,non, True
1581, 22.51673022722918,20.554174575613548,22.51673022722918,1740.0801,0.45000082,29.542751981879956,Last,Overtaking,non, True
1582, 22.522269139413464,20.55944973007477,22.522269139413464,1741.2037,0.45000082,29.46874483885429,Last,Overtaking,non, True
1583, 22.48158932986937,20.52070705431849,22.48158932986937,1742.3279,0.45000082,29.39464553251227,Last,Overtaking,non, True
1584, 22.46316686621779,20.503161850840797,22.46316686621779,1743.4495,0.45000082,29.321053124410156,Last,Overtaking,non, True
1585, 22.567325042460983,20.60236011392955,22.567325042460983,1744.5715,0.45000082,29.247372239524353,Last,Overtaking,non, True
