turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
1094, 22.7529687327798,20.62029766547131,22.7529687327798,1235.9408,0.49999988,33.700437657484336,Last,Overtaking,non, True
1095, 22.778645363169364,20.644751599175656,22.778645363169364,1237.0786,0.49999988,33.601866295798146,Last,Overtaking,non, True
1096, 22.848866376124953,20.711628754371457,22.848866376124953,1238.2169,0.49999988,33.503175224734406,Last,Overtaking,non, True
1097, 22.80878162571456,20.67345280159965,22.80878162571456,1239.3556,0.49999988,33.404367104501496,Last,Overtaking,non, True
1098, 22.83359485018343,20.69708444395096,22.83359485018343,1240.4948,0.49999988,33.305439274891036,Last,Overtaking,non, True
1099, 22.803875299975264,20.668780110419373,22.803875299975264,1241.6343,0.49999988,33.20639439611141,Last,Overtaking,non, True
1100, 22.78651400471298,20.65224554350291,22.78651400471298,1242.7714,0.49999988,33.10804649192999,Last,Overtaking,non, True
1101, 22.81913146275962,20.683309789261617,22.81913146275962,1243.9088,0.49999988,33.009578878371016,Last,Overtaking,non, True
1102, 22.820944248028002,20.68503625142198,22.820944248028002,1245.0468,0.49999988,32.910991555434485,Last,Overtaking,non, True
1103, 22.765813555659204,20.632530830118363,22.765813555659204,1246.185,0.49999988,32.81228718332879,Last,Overtaking,non, True
1104, 22.845479961360287,20.708403597452726,22.845479961360287,1247.3239,0.49999988,32.713465762053936,Last,Overtaking,non, True
1105, 22.80470171945529,20.669567176590828,22.80470171945529,1248.463,0.49999988,32.61452463140152,Last,Overtaking,non, True
1106, 22.848366553714264,20.711152733027944,22.848366553714264,1249.6027,0.49999988,32.51546379137156,Last,Overtaking,non, True
1107, 22.80697276663422,20.671730078666,22.80697276663422,1250.7427,0.49999988,32.41628590217243,Last,Overtaking,non, True
1108, 22.792823151057945,20.65825425430764,22.792823151057945,1251.8802,0.49999988,32.31780232736311,Last,Overtaking,non, True
1109, 22.836996526991356,20.700324136148982,22.836996526991356,1253.0182,0.49999988,32.21920436359302,Last,Overtaking,non, True
1110, 22.773782177480488,20.64011999375768,22.773782177480488,1254.1566,0.49999988,32.12048669044538,Last,Overtaking,non, True
1111, 22.763040469338303,20.629889795527028,22.763040469338303,1255.2925,0.49999988,32.02246333168755,Last,Overtaking,non, True
1112, 22.841058479582806,20.704192662426554,22.841058479582806,1256.4288,0.49999988,31.924320263552165,Last,Overtaking,non, True
1113, 22.8264937577325,20.690321498759598,22.8264937577325,1257.5656,0.49999988,31.826062806456004,Last,Overtaking,non, True
1114, 22.82723084083552,20.691023482667234,22.82723084083552,1258.7028,0.49999988,31.72768563998229,Last,Overtaking,non, True
1115, 22.752564365066217,20.619912553363136,22.752564365066217,1259.8403,0.49999988,31.629188764131026,Last,Overtaking,non, True
1116, 22.80070128522665,20.665757239230217,22.80070128522665,1260.9784,0.49999988,31.530574839110596,Last,Overtaking,non, True
1117, 22.79676973365909,20.66201290440397,22.79676973365909,1262.1168,0.49999988,31.43184120471261,Last,Overtaking,non, True
1118, 22.76569080072399,20.632413920656255,22.76569080072399,1263.2528,0.49999988,31.333804544912827,Last,Overtaking,non, True
1119, 22.79012832036284,20.65568774888373,22.79012832036284,1264.3892,0.49999988,31.23564817573549,Last,Overtaking,non, True
1120, 22.754889268890945,20.622126747481925,22.754889268890945,1265.526,0.49999988,31.13737741759738,Last,Overtaking,non, True
1121, 22.80018939769534,20.665269727295637,22.80018939769534,1266.6632,0.49999988,31.03898428987333,Last,Overtaking,non, True
1122, 22.76112950950283,20.62806983377896,22.76112950950283,1267.8009,0.49999988,30.940474112980112,Last,Overtaking,non, True
1123, 22.768925789555134,20.6354948624002,22.768925789555134,1268.939,0.49999988,30.841846886917732,Last,Overtaking,non, True
1124, 22.752580955708996,20.619928353975308,22.752580955708996,1270.0746,0.49999988,30.743913975245164,Last,Overtaking,non, True
1125, 22.733397192535158,20.601658103333556,22.733397192535158,1271.2106,0.49999988,30.64586135419504,Last,Overtaking,non, True
1126, 22.788573416170685,20.654206887748344,22.788573416170685,1272.3469,0.49999988,30.547691683975753,Last,Overtaking,non, True
1127, 22.767777743686228,20.634401485382195,22.767777743686228,1273.4838,0.49999988,30.449404964587305,Last,Overtaking,non, True
1128, 22.842615924965465,20.705675943743373,22.842615924965465,1274.621,0.49999988,30.3509985358213,Last,Overtaking,non, True
1129, 22.833531131471297,20.697023759463214,22.833531131471297,1275.7587,0.49999988,30.252475057886134,Last,Overtaking,non, True
1130, 22.816511402946833,20.68081449420182,22.816511402946833,1276.8967,0.49999988,30.153831870573413,Last,Overtaking,non, True
1131, 22.792211357332985,20.657671593617202,22.792211357332985,1278.0353,0.49999988,30.055071634091526,Last,Overtaking,non, True
1132, 22.816448921829384,20.680754988375675,22.816448921829384,1279.1742,0.49999988,29.95619168823209,Last,Overtaking,non, True
1133, 22.772635857969806,20.639028260890363,22.772635857969806,1280.3107,0.49999988,29.85800871697085,Last,Overtaking,non, True
1134, 22.81611535880632,20.680437309306093,22.81611535880632,1281.4475,0.49999988,29.75970603633206,Last,Overtaking,non, True
1135, 22.829784587796343,20.693455622629923,22.829784587796343,1282.5848,0.49999988,29.661286306524104,Last,Overtaking,non, True
1136, 22.849673300932974,20.71239725418862,22.849673300932974,1283.7225,0.49999988,29.562746867338596,Last,Overtaking,non, True
1137, 22.717302328327477,20.586329661231005,22.717302328327477,1284.8578,0.49999988,29.464901742542903,Last,Overtaking,non, True
1138, 22.74727599496976,20.61487601041413,22.74727599496976,1285.9934,0.49999988,29.36694222878643,Last,Overtaking,non, True
1139, 22.84015454585201,20.703331773159128,22.84015454585201,1287.1295,0.49999988,29.26886300565241,Last,Overtaking,non, True
1140, 22.808256728675847,20.67295289965802,22.808256728675847,1288.266,0.49999988,29.17066407314083,Last,Overtaking,non, True
1141, 22.71919830792157,20.58813535608252,22.71919830792157,1289.4,0.49999988,29.073159455019066,Last,Overtaking,non, True
1142, 22.845502215173532,20.708424791560578,22.845502215173532,1290.5344,0.49999988,28.975537787728136,Last,Overtaking,non, True
1143, 22.760985755844466,20.627932925532896,22.760985755844466,1291.6693,0.49999988,28.877799071268043,Last,Overtaking,non, True
1144, 22.728694146226527,20.59717901161105,22.728694146226527,1292.8046,0.49999988,28.779940645430397,Last,Overtaking,non, True
1145, 22.825781300001566,20.68964296758728,22.825781300001566,1293.9403,0.49999988,28.681962510215197,Last,Overtaking,non, True
1146, 22.746495204404802,20.614132400352265,22.746495204404802,1295.0764,0.49999988,28.583869986039225,Last,Overtaking,non, True
1147, 22.7890772880933,20.65468676576988,22.7890772880933,1296.213,0.49999988,28.485657752485697,Last,Overtaking,non, True
1148, 22.763123673127044,20.62996903723059,22.763123673127044,1297.35,0.49999988,28.387328469763006,Last,Overtaking,non, True
1149, 22.76024898265319,20.627231236779302,22.76024898265319,1298.4874,0.49999988,28.28887947766276,Last,Overtaking,non, True
1150, 22.744394538671063,20.612131766320132,22.744394538671063,1299.6223,0.49999988,28.19112746016072,Last,Overtaking,non, True
1151, 22.745962077821346,20.613624660748975,22.745962077821346,1300.7577,0.49999988,28.09325307307273,Last,Overtaking,non, True
1152, 22.76698418183542,20.633645712190948,22.76698418183542,1301.8934,0.49999988,27.99526429702397,Last,Overtaking,non, True
