turn, targetSpeed, defaultTargetSpeed, spurtTargetSpeed, currPosition.x, currPosition.Y, currStamina(%), coursePhase, positionKeep, forceInMove, isSpurt
199, 20.185858460193607,19.224627104946293,21.117778219123245,187.22836,0.49999148,92.2639489029635,First,Overtaking,non, False
200, 20.20401086822273,19.241915112593077,21.117778219123245,188.2244,0.49999148,92.23592025228243,First,Overtaking,non, False
201, 20.237536399403044,19.27384418990766,21.117778219123245,189.22086,0.49999148,92.2078472173564,First,Overtaking,non, False
202, 20.2571382441249,19.292512613452285,21.117778219123245,190.21774,0.49999148,92.1797371955596,First,Overtaking,non, False
203, 20.201559787238846,19.23958074975128,21.117778219123245,191.21506,0.49999148,92.15158278951785,First,Overtaking,non, False
204, 20.240870008210667,19.27701905543873,21.117778219123245,192.21281,0.49999148,92.12339139660531,First,Overtaking,non, False
205, 20.20969120934849,19.247324961284278,21.117778219123245,193.211,0.49999148,92.09515561944784,First,Overtaking,non, False
206, 20.189158446638643,19.22776994917966,21.117778219123245,194.20961,0.49999148,92.06688285541956,First,Overtaking,non, False
207, 20.239953881594026,19.27614655389907,21.117778219123245,195.20865,0.49999148,92.03856570714636,First,Overtaking,non, False
208, 20.146715517212616,19.187348111631064,21.117778219123245,196.20811,0.49999148,92.01021157200238,First,Overtaking,non, False
209, 20.207368313694143,19.245112679708708,21.117778219123245,197.20801,0.49999148,91.9818204499876,First,Overtaking,non, False
210, 20.159683933292477,19.199698984088073,21.117778219123245,198.20833,0.49999148,91.95337754635372,First,Overtaking,non, False
211, 20.25939462297292,19.294661545688495,21.117778219123245,199.20908,0.49999148,91.92490505322323,First,Overtaking,non, False
212, 20.169089242811197,19.20865642172495,21.117778219123245,200.21025,0.49999148,91.89638077847363,First,Overtaking,non, False
213, 20.165628237005517,19.205360225719538,21.117778219123245,201.21185,0.49999148,91.86781951685323,First,Overtaking,non, False
214, 20.167661961033982,19.207297105746648,21.117778219123245,202.2139,0.49999148,91.83922866573621,First,Overtaking,non, False
215, 20.257476124820187,19.292834404590653,21.117778219123245,203.21637,0.49999148,91.8105860330001,First,Overtaking,non, False
216, 20.154097654928737,19.19437871897975,21.117778219123245,204.21927,0.49999148,91.78189901601905,First,Overtaking,non, False
217, 20.162032098428735,19.20193533183689,21.117778219123245,205.2226,0.49999148,91.75318240954137,First,Overtaking,non, False
218, 19.20049946202759,19.20049946202759,21.117778219123245,206.22292,0.49999148,91.70578743331711,First,non,non, False
219, 19.272454548003726,19.272454548003726,21.117778219123245,207.22025,0.49999148,91.65886588903892,First,non,non, False
220, 19.226593364283342,19.226593364283342,21.117778219123245,208.21457,0.49999148,91.61241777670678,First,non,non, False
